,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
16414,-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,1H_OCEAN,6.253521126760563,0.16531531531531532,2.611267605633803,376000.0
17815,-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,INLAND,5.487128712871288,0.19704077950198484,2.8178217821782177,108500.0
10670,-117.95,33.81,24.0,2749.0,498.0,1367.0,460.0,4.025,1H_OCEAN,5.976086956521739,0.1811567842851946,2.9717391304347824,240700.0
17030,-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,1H_OCEAN,5.276053215077606,0.1935280521117882,3.5343680709534366,228700.0
2336,-119.59,36.72,18.0,1284.0,193.0,621.0,190.0,4.5375,INLAND,6.757894736842105,0.15031152647975077,3.268421052631579,130600.0
1125,-121.66,39.66,17.0,3502.0,655.0,1763.0,613.0,2.9625,INLAND,5.712887438825448,0.18703597944031983,2.8760195758564437,101200.0
14767,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,1H_OCEAN,7.239737274220033,0.14266273531413018,3.0788177339901477,286400.0
10874,-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,1H_OCEAN,6.7057057057057055,0.14330497089117777,3.2522522522522523,330700.0
18349,-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,3.8846,1H_OCEAN,5.647887323943662,0.17581047381546136,2.4741784037558685,215900.0
717,-122.12,37.68,37.0,2412.0,394.0,975.0,375.0,4.0417,NEAR_BAY,6.432,0.16334991708126037,2.6,191100.0
7108,-118.22,33.96,32.0,2232.0,603.0,2361.0,608.0,2.5966,1H_OCEAN,3.6710526315789473,0.2701612903225806,3.883223684210526,170900.0
12767,-117.6,34.03,16.0,1499.0,232.0,918.0,239.0,5.5677,INLAND,6.2719665271966525,0.15476984656437626,3.8410041841004183,175400.0
7560,-118.14,33.89,33.0,2867.0,786.0,1774.0,705.0,2.9292,1H_OCEAN,4.066666666666666,0.27415416811998605,2.5163120567375885,183400.0
17926,-122.22,38.08,37.0,2811.0,,1574.0,516.0,3.1053,NEAR_BAY,5.4476744186046515,,3.050387596899225,96700.0
8763,-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND,5.3655462184873945,0.18324197337509787,2.831932773109244,75900.0
16114,-122.46,37.59,21.0,12902.0,2118.0,6160.0,2082.0,5.7653,NEAR_OCEAN,6.196926032660903,0.16416059525654939,2.9586935638808836,325800.0
18591,-120.95,37.65,14.0,5200.0,1119.0,3221.0,1102.0,2.6964,INLAND,4.718693284936479,0.21519230769230768,2.922867513611615,107000.0
16158,-122.37,37.6,26.0,15.0,3.0,11.0,3.0,5.048,NEAR_OCEAN,5.0,0.2,3.6666666666666665,350000.0
10599,-117.98,33.82,34.0,1290.0,220.0,867.0,241.0,5.5486,1H_OCEAN,5.352697095435684,0.17054263565891473,3.5975103734439835,218100.0
9019,-123.81,39.31,23.0,2754.0,577.0,887.0,432.0,3.3654,NEAR_OCEAN,6.375,0.2095134350036311,2.053240740740741,225000.0
18520,-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,4.7159,INLAND,6.402298850574713,0.15439856373429084,3.0402298850574714,163700.0
1889,-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,INLAND,8.442105263157895,0.2194513715710723,2.8421052631578947,113200.0
17830,-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND,6.013333333333334,0.1779379157427938,2.6066666666666665,80600.0
12874,-117.37,34.13,17.0,2681.0,470.0,1621.0,459.0,3.875,INLAND,5.840958605664488,0.175307720999627,3.531590413943355,118500.0
15003,-122.4,37.79,52.0,1185.0,660.0,1007.0,623.0,1.4552,NEAR_BAY,1.9020866773675762,0.5569620253164557,1.6163723916532906,450000.0
3474,-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603,1H_OCEAN,4.584905660377358,0.24632569077013522,4.355795148247979,142400.0
15152,-122.38,37.76,52.0,248.0,68.0,124.0,51.0,1.4886,NEAR_BAY,4.862745098039215,0.27419354838709675,2.4313725490196076,450000.0
11663,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,INLAND,4.748449345279118,0.24702467343976778,2.1647139903514816,95900.0
6596,-118.1,34.05,26.0,1495.0,328.0,1296.0,304.0,2.913,1H_OCEAN,4.917763157894737,0.2193979933110368,4.2631578947368425,152300.0
11610,-117.29,33.63,7.0,16010.0,2726.0,7139.0,2426.0,3.8056,1H_OCEAN,6.599340478153339,0.1702685821361649,2.9427040395713107,162200.0
3968,-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,1H_OCEAN,6.993589743589744,0.14825847846012832,2.483974358974359,367400.0
15485,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,INLAND,4.8,0.25,4.6,67500.0
4847,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,1H_OCEAN,3.0084388185654007,0.3436185133239832,3.7130801687763713,103600.0
15196,-122.41,37.74,38.0,1754.0,382.0,928.0,354.0,4.1417,NEAR_BAY,4.954802259887006,0.217787913340935,2.621468926553672,270800.0
12432,-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,INLAND,6.677536231884058,0.14812805208898536,2.963768115942029,214700.0
18892,-119.29,36.52,39.0,858.0,228.0,1222.0,224.0,1.5714,INLAND,3.830357142857143,0.26573426573426573,5.455357142857143,43000.0
19320,-119.27,34.17,15.0,11403.0,2131.0,3327.0,1585.0,4.3693,NEAR_OCEAN,7.194321766561514,0.18688064544418134,2.0990536277602523,423300.0
10486,-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2.6959,1H_OCEAN,3.757617728531856,0.2694434205676373,2.703601108033241,178800.0
2769,-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,INLAND,6.018229166666667,0.2107312851579403,2.6536458333333335,104700.0
11490,-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,1H_OCEAN,6.119174942704355,0.17053682896379527,2.9946524064171123,204800.0
10932,-118.11,33.75,15.0,2569.0,812.0,785.0,477.0,5.4011,NEAR_OCEAN,5.385744234800838,0.31607629427792916,1.6457023060796645,346400.0
3345,-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,3.5568,1H_OCEAN,4.928446771378709,0.2241501416430595,2.825479930191972,184500.0
14616,-117.27,33.0,36.0,2426.0,454.0,1085.0,420.0,5.1523,NEAR_OCEAN,5.776190476190476,0.18713932399010716,2.5833333333333335,387800.0
9755,-117.88,33.89,19.0,3583.0,911.0,2300.0,871.0,3.0214,1H_OCEAN,4.113662456946039,0.2542562098799888,2.640642939150402,218400.0
6362,-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,1H_OCEAN,4.919540229885057,0.21651090342679127,3.5440613026819925,178400.0
3877,-118.55,34.2,31.0,1963.0,420.0,1494.0,415.0,3.5313,1H_OCEAN,4.7301204819277105,0.21395822720326033,3.6,211800.0
4126,-118.23,34.11,31.0,1021.0,191.0,495.0,191.0,5.5051,1H_OCEAN,5.345549738219895,0.18707149853085211,2.5916230366492146,223500.0
17190,-121.93,37.25,36.0,1089.0,182.0,535.0,170.0,4.69,1H_OCEAN,6.405882352941177,0.16712580348943984,3.1470588235294117,252600.0
14111,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159,1H_OCEAN,5.442655935613682,0.20147874306839186,2.41046277665996,168900.0
3291,-122.85,39.0,20.0,1580.0,318.0,753.0,252.0,1.8704,INLAND,6.26984126984127,0.20126582278481012,2.988095238095238,88500.0
4631,-118.32,34.04,48.0,1184.0,328.0,953.0,311.0,2.3526,1H_OCEAN,3.807073954983923,0.27702702702702703,3.0643086816720255,156300.0
9972,-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,1H_OCEAN,5.706484641638225,0.17643540669856458,2.4027303754266214,251300.0
7322,-118.25,33.84,19.0,1731.0,420.0,1032.0,364.0,3.8125,1H_OCEAN,4.7554945054945055,0.24263431542461006,2.8351648351648353,208100.0
361,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,NEAR_BAY,7.284403669724771,0.1397984886649874,3.018348623853211,329800.0
7099,-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,1H_OCEAN,3.89010989010989,0.2542372881355932,4.1611721611721615,109100.0
16063,-122.46,37.67,16.0,3372.0,1101.0,2049.0,1021.0,4.1303,NEAR_OCEAN,3.3026444662095984,0.3265124555160142,2.006856023506366,146500.0
11540,-117.27,33.93,2.0,337.0,55.0,115.0,49.0,3.1042,INLAND,6.877551020408164,0.1632047477744807,2.3469387755102042,164800.0
7016,-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,1H_OCEAN,3.4423076923076925,0.3106145251396648,3.5134615384615384,181300.0
18843,-123.53,40.88,20.0,2680.0,599.0,918.0,345.0,2.2115,INLAND,7.768115942028985,0.22350746268656715,2.6608695652173915,75000.0
18156,-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,1H_OCEAN,6.443564356435644,0.15795943454210204,2.873267326732673,250500.0
3091,-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4.1518,INLAND,6.1980676328502415,0.17498051441932969,2.8526570048309177,91800.0
18434,-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,INLAND,5.008064516129032,0.20772946859903382,2.0725806451612905,109400.0
8579,-118.72,34.14,7.0,23866.0,4407.0,9873.0,4012.0,5.4032,NEAR_OCEAN,5.948654037886341,0.18465599597754126,2.4608673978065805,318500.0
17449,-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,1H_OCEAN,7.1193415637860085,0.130635838150289,2.9670781893004117,279300.0
14951,-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,INLAND,6.709302325581396,0.21086077411900636,2.372093023255814,172900.0
13416,-117.18,32.75,52.0,1539.0,212.0,535.0,224.0,5.392,NEAR_OCEAN,6.870535714285714,0.13775178687459388,2.388392857142857,408500.0
11362,-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,INLAND,6.379679144385027,0.16596814752724226,3.144385026737968,113300.0
10030,-117.69,33.51,4.0,1223.0,275.0,505.0,244.0,4.6607,1H_OCEAN,5.012295081967213,0.22485690923957483,2.069672131147541,173000.0
1520,-122.05,37.9,24.0,4125.0,1020.0,1699.0,873.0,2.9526,NEAR_BAY,4.725085910652921,0.24727272727272728,1.9461626575028637,271000.0
6542,-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,1H_OCEAN,4.321492007104796,0.2404438964241677,2.7797513321492007,234900.0
7604,-118.04,33.86,21.0,2870.0,437.0,1671.0,470.0,7.2628,1H_OCEAN,6.1063829787234045,0.15226480836236933,3.5553191489361704,322700.0
7741,-118.15,33.84,36.0,2987.0,491.0,1360.0,497.0,4.8013,1H_OCEAN,6.010060362173038,0.1643789755607633,2.7364185110663986,224100.0
18937,-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,2.7857,INLAND,6.132553606237817,0.1891290527654164,3.0799220272904484,92700.0
14207,-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,NEAR_OCEAN,3.781045751633987,0.28694900605012963,3.212418300653595,117000.0
15045,-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,NEAR_BAY,3.0548712206047033,0.33284457478005863,1.87010078387458,115000.0
11594,-117.26,33.81,22.0,4249.0,922.0,2405.0,846.0,2.1549,INLAND,5.0224586288416075,0.21699223346669805,2.842789598108747,146500.0
15704,-121.32,38.16,14.0,2049.0,398.0,1071.0,369.0,3.5,INLAND,5.5528455284552845,0.19424109321620303,2.902439024390244,240800.0
5658,-118.31,34.16,37.0,2144.0,446.0,860.0,435.0,3.9464,1H_OCEAN,4.928735632183908,0.2080223880597015,1.9770114942528736,315000.0
10996,-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,1H_OCEAN,4.587454764776839,0.23612937154877728,1.8226779252110976,221200.0
8953,-122.96,38.26,20.0,1982.0,358.0,308.0,132.0,3.1429,NEAR_OCEAN,15.015151515151516,0.18062563067608475,2.3333333333333335,240900.0
7001,-118.2,33.99,35.0,1705.0,523.0,2252.0,508.0,2.3421,1H_OCEAN,3.356299212598425,0.30674486803519063,4.433070866141732,154200.0
14300,-117.03,32.61,23.0,1553.0,216.0,778.0,229.0,5.1538,NEAR_OCEAN,6.781659388646288,0.1390856406954282,3.3973799126637556,171300.0
17754,-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,INLAND,5.5046728971962615,0.16468590831918506,3.1588785046728973,87500.0
18899,-119.1,36.4,23.0,1885.0,363.0,1056.0,338.0,3.2159,INLAND,5.576923076923077,0.19257294429708222,3.1242603550295858,92800.0
18570,-121.01,37.64,36.0,1981.0,507.0,1998.0,468.0,1.9013,INLAND,4.232905982905983,0.25593134780413934,4.269230769230769,69900.0
4112,-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,1H_OCEAN,2.720496894409938,0.4589041095890411,4.285714285714286,181300.0
12246,-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,INLAND,5.628828828828829,0.17797695262483995,2.7243243243243245,94900.0
9565,-120.93,39.17,13.0,2331.0,464.0,1110.0,419.0,3.6563,INLAND,5.563245823389021,0.19905619905619906,2.649164677804296,164900.0
8234,-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,1H_OCEAN,4.262987012987013,0.24295506473724296,2.685064935064935,260800.0
1357,-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,NEAR_BAY,4.4078125,0.23112371499468273,1.884375,150800.0
19664,-121.39,39.12,28.0,10035.0,1856.0,6912.0,1818.0,2.0943,INLAND,5.51980198019802,0.18495266567015445,3.801980198019802,108300.0
5541,-118.24,34.15,20.0,2734.0,658.0,1562.0,607.0,3.3906,1H_OCEAN,4.504118616144975,0.24067300658376006,2.57331136738056,284100.0
11383,-117.42,34.02,9.0,5455.0,882.0,3015.0,858.0,4.2321,INLAND,6.357808857808858,0.1616865261228231,3.513986013986014,162800.0
16206,-122.3,37.54,39.0,4292.0,1097.0,1758.0,987.0,2.9405,NEAR_OCEAN,4.348530901722391,0.25559179869524695,1.7811550151975684,340500.0
14459,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,1H_OCEAN,7.307128580946036,0.1386761487964989,2.9573617588274486,250000.0
6023,-117.94,34.05,34.0,1729.0,324.0,1341.0,324.0,3.7708,1H_OCEAN,5.33641975308642,0.18739155581260844,4.138888888888889,163500.0
7043,-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,1H_OCEAN,3.496212121212121,0.28710725893824485,4.878787878787879,156000.0
18510,-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,INLAND,5.420807453416149,0.18819822400458322,3.222049689440994,138500.0
16919,-121.84,37.34,33.0,1019.0,191.0,938.0,215.0,4.0929,1H_OCEAN,4.73953488372093,0.1874386653581943,4.362790697674418,165000.0
10412,-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4.0214,1H_OCEAN,4.345273631840796,0.2658575681245706,2.153233830845771,139500.0
2688,-115.57,32.8,17.0,1492.0,426.0,1595.0,428.0,1.7188,INLAND,3.485981308411215,0.2855227882037534,3.7266355140186915,69900.0
10200,-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,1H_OCEAN,7.306990881458966,0.14517470881863562,2.6382978723404253,442100.0
1890,-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,INLAND,5.6092619392185235,0.20072239422084623,2.8364688856729376,127300.0
8490,-118.49,34.02,30.0,2075.0,687.0,1026.0,592.0,3.1635,1H_OCEAN,3.5050675675675675,0.3310843373493976,1.7331081081081081,366700.0
6622,-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,1H_OCEAN,5.714285714285714,0.2,3.5714285714285716,375000.0
5879,-117.91,34.12,33.0,1391.0,309.0,1038.0,298.0,4.1944,1H_OCEAN,4.667785234899329,0.22214234363767074,3.4832214765100673,149500.0
13373,-116.87,34.24,15.0,4419.0,822.0,622.0,267.0,3.9688,INLAND,16.55056179775281,0.18601493550577053,2.3295880149812733,182800.0
8637,-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,INLAND,6.6995708154506435,0.1620755925688661,3.1373390557939915,173200.0
9222,-121.62,36.67,31.0,2697.0,690.0,2220.0,665.0,2.5329,1H_OCEAN,4.055639097744361,0.25583982202447164,3.338345864661654,135200.0
13570,-117.05,32.77,23.0,2556.0,662.0,1200.0,548.0,1.8899,NEAR_OCEAN,4.664233576642336,0.2589984350547731,2.18978102189781,147700.0
19482,-118.89,34.33,23.0,366.0,62.0,265.0,66.0,3.125,1H_OCEAN,5.545454545454546,0.16939890710382513,4.015151515151516,375000.0
103,-122.26,37.81,34.0,5871.0,1914.0,2689.0,1789.0,2.8406,NEAR_BAY,3.281721632196758,0.3260091977516607,1.5030743432084963,335700.0
5208,-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,1H_OCEAN,3.9502762430939224,0.24965034965034966,2.223756906077348,307000.0
8886,-122.6,38.0,21.0,2198.0,462.0,1100.0,449.0,4.1098,1H_OCEAN,4.89532293986637,0.21019108280254778,2.4498886414253898,246600.0
13378,-116.86,34.31,19.0,1649.0,328.0,382.0,151.0,4.0556,INLAND,10.920529801324504,0.19890842935112188,2.5298013245033113,133000.0
8846,-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,NEAR_BAY,6.667844522968198,0.15368309485956544,2.8798586572438163,324800.0
18529,-120.96,37.67,18.0,1442.0,229.0,538.0,220.0,4.2969,INLAND,6.554545454545455,0.15880721220527047,2.4454545454545453,163200.0
11720,-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,INLAND,13.568627450980392,0.20549132947976878,2.5803921568627453,161100.0
8294,-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,1H_OCEAN,5.804920913884007,0.17680896155010598,2.335676625659051,340400.0
13062,-117.31,34.05,6.0,7423.0,2111.0,4092.0,1789.0,2.7002,INLAND,4.149245388485188,0.2843863666981005,2.287311347121297,88300.0
16794,-121.94,37.26,21.0,3843.0,716.0,1850.0,705.0,4.6758,1H_OCEAN,5.451063829787234,0.1863127764767109,2.624113475177305,264200.0
7068,-118.21,33.96,38.0,2090.0,519.0,1871.0,504.0,2.4688,1H_OCEAN,4.146825396825397,0.24832535885167464,3.7123015873015874,169000.0
5473,-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,1H_OCEAN,5.105154639175257,0.20436187399030695,2.620618556701031,263900.0
11512,-117.26,33.84,12.0,1159.0,209.0,523.0,159.0,2.7232,INLAND,7.289308176100629,0.18032786885245902,3.289308176100629,123200.0
2293,-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1.8061,INLAND,3.0027624309392267,0.3109475620975161,1.7209944751381216,113400.0
783,-122.09,37.64,36.0,1180.0,212.0,664.0,200.0,5.2838,NEAR_BAY,5.9,0.17966101694915254,3.32,172600.0
11222,-121.3,38.89,45.0,1529.0,317.0,793.0,281.0,2.9866,INLAND,5.4412811387900355,0.20732504905166776,2.8220640569395017,91300.0
6786,-118.02,33.93,33.0,4711.0,988.0,2984.0,931.0,3.6028,1H_OCEAN,5.06015037593985,0.2097219274039482,3.20515574650913,184700.0
2366,-119.4,37.09,22.0,2211.0,477.0,773.0,288.0,3.3269,INLAND,7.677083333333333,0.2157394843962008,2.6840277777777777,102700.0
10736,-117.93,33.77,36.0,3157.0,582.0,1842.0,561.0,4.5833,1H_OCEAN,5.627450980392157,0.18435223313272095,3.283422459893048,190700.0
4687,-118.34,34.03,49.0,1295.0,276.0,765.0,265.0,3.4306,1H_OCEAN,4.886792452830188,0.21312741312741312,2.8867924528301887,130200.0
10477,-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,1H_OCEAN,5.494047619047619,0.20747562296858071,2.580357142857143,200000.0
17139,-121.95,37.31,27.0,4140.0,,2135.0,893.0,3.6292,1H_OCEAN,4.636058230683091,,2.390817469204927,264600.0
15472,-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,INLAND,5.733542319749216,0.16457080371787863,2.175548589341693,92600.0
15254,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,NEAR_OCEAN,5.414893617021277,0.1853307138179437,3.9078014184397163,231600.0
16495,-120.14,34.6,22.0,2136.0,465.0,1143.0,409.0,2.9479,NEAR_OCEAN,5.222493887530562,0.21769662921348315,2.7946210268948657,243100.0
6377,-118.14,34.17,52.0,2687.0,600.0,1716.0,544.0,2.7201,1H_OCEAN,4.939338235294118,0.22329735764793449,3.1544117647058822,205700.0
10658,-117.95,33.82,35.0,1068.0,190.0,514.0,174.0,4.0735,1H_OCEAN,6.137931034482759,0.17790262172284643,2.954022988505747,208700.0
17191,-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,1H_OCEAN,4.95970695970696,0.21344165435745938,2.340659340659341,234200.0
18600,-121.0,37.63,49.0,2051.0,500.0,1525.0,467.0,1.59,INLAND,4.39186295503212,0.24378352023403219,3.2655246252676657,80900.0
14461,-116.97,32.81,19.0,1573.0,471.0,844.0,414.0,2.1422,1H_OCEAN,3.7995169082125604,0.2994278448823903,2.0386473429951693,125000.0
397,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,NEAR_BAY,6.398692810457517,0.1787538304392237,2.4444444444444446,270600.0
2038,-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,INLAND,5.277258566978193,0.18417945690672963,3.1401869158878504,96000.0
16040,-122.49,37.69,36.0,1344.0,258.0,782.0,265.0,4.5,NEAR_OCEAN,5.071698113207547,0.19196428571428573,2.950943396226415,275600.0
11730,-116.6,33.49,16.0,3730.0,827.0,1346.0,592.0,2.183,INLAND,6.300675675675675,0.22171581769436996,2.2736486486486487,113500.0
7810,-118.19,33.8,38.0,2010.0,595.0,1535.0,525.0,1.9848,NEAR_OCEAN,3.8285714285714287,0.2960199004975124,2.9238095238095236,160400.0
16009,-122.4,37.68,36.0,3595.0,815.0,1649.0,755.0,3.3816,NEAR_BAY,4.76158940397351,0.2267037552155772,2.1841059602649007,253400.0
13771,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,NEAR_OCEAN,4.567398119122257,0.23438572409059713,2.4482758620689653,240200.0
13082,-117.27,34.07,21.0,418.0,132.0,401.0,120.0,1.7206,INLAND,3.4833333333333334,0.3157894736842105,3.341666666666667,82100.0
4432,-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,1H_OCEAN,3.1946902654867255,0.3254847645429363,4.115044247787611,114300.0
10311,-117.89,33.72,23.0,2305.0,538.0,2493.0,502.0,3.6618,1H_OCEAN,4.591633466135458,0.2334056399132321,4.96613545816733,183500.0
207,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,NEAR_BAY,4.357142857142857,0.23770491803278687,3.0357142857142856,122700.0
4942,-118.29,33.98,41.0,1582.0,416.0,1422.0,370.0,1.0516,1H_OCEAN,4.275675675675676,0.2629582806573957,3.843243243243243,108300.0
1946,-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,INLAND,5.739957716701903,0.21952117863720075,2.7505285412262155,126400.0
15958,-120.57,35.11,18.0,2920.0,556.0,1068.0,552.0,3.5242,1H_OCEAN,5.2898550724637685,0.19041095890410958,1.934782608695652,156800.0
1040,-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,INLAND,5.541322314049586,0.19090231170768082,2.2024793388429753,123600.0
19187,-118.9,34.4,16.0,2614.0,575.0,1163.0,524.0,1.5781,1H_OCEAN,4.988549618320611,0.21996939556235653,2.219465648854962,134400.0
2654,-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,INLAND,3.9711286089238844,0.26107072042300067,2.942257217847769,60600.0
1299,-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,INLAND,6.134020618556701,0.16176470588235295,3.329896907216495,142600.0
5564,-118.26,34.14,51.0,902.0,320.0,650.0,334.0,1.5417,1H_OCEAN,2.7005988023952097,0.35476718403547675,1.9461077844311376,268800.0
17844,-122.56,40.75,20.0,1182.0,250.0,512.0,210.0,1.7935,INLAND,5.628571428571429,0.21150592216582065,2.4380952380952383,74500.0
15687,-121.22,37.93,21.0,336.0,68.0,206.0,73.0,4.75,INLAND,4.602739726027397,0.20238095238095238,2.8219178082191783,121400.0
18043,-121.99,38.48,17.0,1824.0,348.0,934.0,305.0,4.6719,INLAND,5.980327868852459,0.19078947368421054,3.0622950819672132,250000.0
1628,-121.99,37.92,14.0,1780.0,224.0,764.0,226.0,9.0243,INLAND,7.876106194690266,0.1258426966292135,3.3805309734513274,427700.0
6593,-118.11,34.06,30.0,1547.0,436.0,1700.0,410.0,2.5488,1H_OCEAN,3.773170731707317,0.28183581124757595,4.146341463414634,187500.0
1914,-120.93,38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,INLAND,6.304843304843305,0.1735201084500678,3.1253561253561255,170100.0
7593,-118.07,33.88,17.0,2407.0,539.0,1422.0,524.0,4.2619,1H_OCEAN,4.593511450381679,0.22393020357291235,2.713740458015267,139700.0
12768,-117.62,34.05,33.0,883.0,211.0,1007.0,210.0,2.8281,INLAND,4.204761904761905,0.23895809739524349,4.795238095238095,103600.0
